Year,Collocate,MI Score,Context,File,Directory,Context_Year,Frequency Filter
1798,these,3.51,both parties; but upon these facts they reason differently. One side,rstl_1806_0004.txt,txt_rstl,1806.0,9.0
1798,these,3.51,"of its own size. These facts prove that the teredo gigantea,",rstl_1806_0015.txt,txt_rstl,1806.0,9.0
1798,these,3.51,of the prostate gland. These facts are mentioned in proof of,rstl_1806_0009.txt,txt_rstl,1806.0,9.0
1798,these,3.51,"nitric acid. When therefore, these facts are added to that of",rstl_1806_0007.txt,txt_rstl,1806.0,9.0
1798,these,3.51,derived: from the alburnum. These facts are therefore extremely favourable to,rstl_1807_0006.txt,txt_rstl,1807.0,9.0
1798,these,3.51,the horse produces tallow. These facts may be afterwards explained by,rstl_1807_0005.txt,txt_rstl,1807.0,9.0
1798,these,3.51,in the middle yessel. These facts seem fully to invalidate the,rstl_1807_0001.txt,txt_rstl,1807.0,9.0
1798,some,3.26,"substances; but, as some remarkable facts were ascertained, I have now",rstl_1799_0019.txt,txt_rstl,1799.0,9.0
1798,some,3.26,"that subject; and, as some facts have come under my observation,",rstl_1801_0017.txt,txt_rstl,1801.0,9.0
1798,some,3.26,us with some very interesting facts on this. = subject. £,rstl_1802_0011.txt,txt_rstl,1802.0,9.0
1798,some,3.26,"present occasion, to state some facts and observations, in support of",rstl_1802_0001.txt,txt_rstl,1802.0,9.0
1798,some,3.26,"some curious and instruc- tive facts have been discovered, still more",rstl_1803_0005.txt,txt_rstl,1803.0,9.0
1798,some,3.26,but I have offered some facts to prove that it is,rstl_1805_0006.txt,txt_rstl,1805.0,9.0
1798,some,3.26,"investigation, tending to explain some facts and establish some analogies, which",rstl_1805_0005.txt,txt_rstl,1805.0,9.0
1798,some,3.26,afforded some curious and useful facts which would have ma- terially,rstl_1806_0022.txt,txt_rstl,1806.0,9.0
1798,some,3.26,similarity of structure. The above facts appear to throw some light,rstl_1807_0005.txt,txt_rstl,1807.0,9.0
1798,some,3.26,only intended to add some facts to those already laid before,rstl_1807_0005.txt,txt_rstl,1807.0,9.0
1798,have,3.03,"proportion to the number of facts which have been observed, and",rstl_1798_0014.txt,txt_rstl,1798.0,9.0
1798,have,3.03,a detail of all the facts I have collected; 1 $hall,rstl_1798_0010.txt,txt_rstl,1798.0,9.0
1798,have,3.03,"subject, 80 well explain the facts which I have stated, that",rstl_1798_0007.txt,txt_rstl,1798.0,9.0
1798,have,3.03,"time, state a number of facts I have collected, relative both",rstl_1798_0004.txt,txt_rstl,1798.0,9.0
1798,have,3.03,"substances; but, as some remarkable facts were ascertained, I have now",rstl_1799_0019.txt,txt_rstl,1799.0,9.0
1798,have,3.03,"reason, I have collected such facts as were likely to ascertain",rstl_1799_0006.txt,txt_rstl,1799.0,9.0
1798,have,3.03,"that subject; and, as some facts have come under my observation,",rstl_1801_0017.txt,txt_rstl,1801.0,9.0
1798,have,3.03,"Sir Joszpn Banks, the following facts have been ascertained. The first",rstl_1801_0016.txt,txt_rstl,1801.0,9.0
1798,have,3.03,have hitherto inspected them. The facts which deserve to be first,rstl_1801_0010.txt,txt_rstl,1801.0,9.0
1798,have,3.03,"not at present known, the facts which have of the Ornithorhynchus",rstl_1802_0013.txt,txt_rstl,1802.0,9.0
1798,have,3.03,as we have no positive facts that prove muriatic acid to,rstl_1802_0008.txt,txt_rstl,1802.0,9.0
1798,have,3.03,name I have adopted. The facts which I have related in,rstl_1803_0012.txt,txt_rstl,1803.0,9.0
1798,have,3.03,confine our view of the facts and principles that have been,rstl_1803_0012.txt,txt_rstl,1803.0,9.0
1798,have,3.03,"prin- ciple. From the different facts that have been stated, it",rstl_1803_0010.txt,txt_rstl,1803.0,9.0
1798,have,3.03,"the relations of the different facts that have been detailed, to",rstl_1803_0010.txt,txt_rstl,1803.0,9.0
1798,have,3.03,"some curious and instruc- tive facts have been discovered, still more",rstl_1803_0005.txt,txt_rstl,1803.0,9.0
1798,have,3.03,"bodies; and, considering the general facts which have been long observed,",rstl_1804_0017.txt,txt_rstl,1804.0,9.0
1798,have,3.03,from a knowledge of the facts which have been esta- blished,rstl_1804_0009.txt,txt_rstl,1804.0,9.0
1798,have,3.03,"inclined to suspect, from the facts which have been adduced, to",rstl_1805_0023.txt,txt_rstl,1805.0,9.0
1798,have,3.03,| I have observed the.;same facts and similar appearances-in operations of,rstl_1805_0010.txt,txt_rstl,1805.0,9.0
1798,have,3.03,but I have offered some facts to prove that it is,rstl_1805_0006.txt,txt_rstl,1805.0,9.0
1798,have,3.03,afforded some curious and useful facts which would have ma- terially,rstl_1806_0022.txt,txt_rstl,1806.0,9.0
1798,have,3.03,"as a disease. From the facts which have been tated, the",rstl_1806_0021.txt,txt_rstl,1806.0,9.0
1798,have,3.03,into the various arguments and facts which have been adduced in,rstl_1806_0007.txt,txt_rstl,1806.0,9.0
1798,have,3.03,"may be performed, whilst the facts which have been ascertained re-",rstl_1806_0007.txt,txt_rstl,1806.0,9.0
1798,have,3.03,"not sufficiently supported by the facts which have been adduced, we",rstl_1806_0005.txt,txt_rstl,1806.0,9.0
1798,have,3.03,"well with a number of facts that have been related, it",rstl_1807_0010.txt,txt_rstl,1807.0,9.0
1798,have,3.03,portion. From the series of facts and observations which have been,rstl_1807_0009.txt,txt_rstl,1807.0,9.0
1798,have,3.03,many respects different. From the facts and observations which have been,rstl_1807_0005.txt,txt_rstl,1807.0,9.0
1798,have,3.03,paste- board; and to many facts which have been since observed,rstl_1807_0001.txt,txt_rstl,1807.0,9.0
1798,have,3.03,"a general expression of the facts that have been detailed, relating",rstl_1807_0001.txt,txt_rstl,1807.0,9.0
1799,prove,5.66,as we have no positive facts that prove muriatic acid to,rstl_1802_0008.txt,txt_rstl,1802.0,8.0
1799,prove,5.66,but I have offered some facts to prove that it is,rstl_1805_0006.txt,txt_rstl,1805.0,8.0
1799,prove,5.66,to be in possession of facts to prove that both buds,rstl_1805_0006.txt,txt_rstl,1805.0,8.0
1799,prove,5.66,thence feel anxious to adduce facts to prove that the conclusions,rstl_1806_0016.txt,txt_rstl,1806.0,8.0
1799,prove,5.66,"of its own size. These facts prove that the teredo gigantea,",rstl_1806_0015.txt,txt_rstl,1806.0,8.0
1799,prove,5.66,unne- cessary ; all the facts prove that the fixed alkali,rstl_1807_0001.txt,txt_rstl,1807.0,8.0
1799,stated,5.64,; but as a few facts stated to corroborate an assertion.,rstl_1803_0012.txt,txt_rstl,1803.0,8.0
1799,stated,5.64,"been sufficiently proved, by the facts which haye been stated ;""",rstl_1804_0014.txt,txt_rstl,1804.0,8.0
1799,stated,5.64,"as! they went, and a-few facts are stated in my first",rstl_1805_0007.txt,txt_rstl,1805.0,8.0
1799,stated,5.64,substance of the alburnum. Several facts stated by HaLes seem favourable,rstl_1806_0016.txt,txt_rstl,1806.0,8.0
1799,stated,5.64,are not inconsistent with the facts stated by my great predecessors.,rstl_1806_0016.txt,txt_rstl,1806.0,8.0
1799,stated,5.64,"view, almost incompatible with the facts stated by HaLes and 3o2",rstl_1806_0016.txt,txt_rstl,1806.0,8.0
1799,stated,5.64,"electricity, and stated various new facts obtained in consequence of the",rstl_1808_0023.txt,txt_rstl,1808.0,8.0
1799,stated,5.64,substance z nor when the facts that haye been stated in,rstl_1808_0023.txt,txt_rstl,1808.0,8.0
1799,new,4.51,"intelligible; and that several new facts are 4.8 Dr. YouxG's Lecture,",rstl_1802_0004.txt,txt_rstl,1802.0,8.0
1799,new,4.51,opinion ; but the new facts immediately proved that another power,rstl_1807_0001.txt,txt_rstl,1807.0,8.0
1799,new,4.51,"electricity, and stated various new facts obtained in consequence of the",rstl_1808_0023.txt,txt_rstl,1808.0,8.0
1799,new,4.51,"of having concealed any new facts from the scientific world, which",rstl_1808_0023.txt,txt_rstl,1808.0,8.0
1799,new,4.51,en- lightened chemists. All new facts must be accompanied however by,rstl_1808_0001.txt,txt_rstl,1808.0,8.0
1799,many,3.92,"are as yet undiscovered. Many facts indicate, that time alone does",rstl_1804_0017.txt,txt_rstl,1804.0,8.0
1799,many,3.92,"at first sight. Many other facts might be added, in support",rstl_1804_0006.txt,txt_rstl,1804.0,8.0
1799,many,3.92,"by the many in- teresting facts that came under my observation,",rstl_1804_0006.txt,txt_rstl,1804.0,8.0
1799,many,3.92,"into benzoic acid. , Many facts appear more or less to",rstl_1805_0023.txt,txt_rstl,1805.0,8.0
1799,many,3.92,"its effects. There are many facts of this kind upon record,",rstl_1805_0014.txt,txt_rstl,1805.0,8.0
1799,many,3.92,"am in. possession of many facts to prove-that seedling trees, in",rstl_1805_0006.txt,txt_rstl,1805.0,8.0
1799,many,3.92,I could adduce many more facts in support of the preceding,rstl_1806_0006.txt,txt_rstl,1806.0,8.0
1799,many,3.92,many respects different. From the facts and observations which have been,rstl_1807_0005.txt,txt_rstl,1807.0,8.0
1799,many,3.92,paste- board; and to many facts which have been since observed,rstl_1807_0001.txt,txt_rstl,1807.0,8.0
1799,many,3.92,confirmed and strengthed by many facts and experiments. Thus the VoLratrc,rstl_1807_0001.txt,txt_rstl,1807.0,8.0
1799,many,3.92,Many applications of the general facts and principles to regard to,rstl_1807_0001.txt,txt_rstl,1807.0,8.0
1799,these,3.51,from the inflamed powder. These facts certainly render it more than,rstl_1800_0012.txt,txt_rstl,1800.0,8.0
1799,these,3.51,its parts; when such strong facts as these are corroborated by,rstl_1800_0017.txt,txt_rstl,1800.0,8.0
1799,these,3.51,"with nitrate of mercury. These facts induced me to suppose, that",rstl_1801_0022.txt,txt_rstl,1801.0,8.0
1799,these,3.51,"wood within the wound. These facts incontestibly prove, that the medullary",rstl_1803_0011.txt,txt_rstl,1803.0,8.0
1799,these,3.51,"vate individuals from ascertaining these facts by experiment ; and, as",rstl_1803_0005.txt,txt_rstl,1803.0,8.0
1799,these,3.51,to se- parate them. These facts are in: absolute contradiction to,rstl_1804_0013.txt,txt_rstl,1804.0,8.0
1799,these,3.51,"in the preceding instances. These facts appear to prove, that the",rstl_1804_0010.txt,txt_rstl,1804.0,8.0
1799,these,3.51,both parties; but upon these facts they reason differently. One side,rstl_1806_0004.txt,txt_rstl,1806.0,8.0
1799,these,3.51,"of its own size. These facts prove that the teredo gigantea,",rstl_1806_0015.txt,txt_rstl,1806.0,8.0
1799,these,3.51,of the prostate gland. These facts are mentioned in proof of,rstl_1806_0009.txt,txt_rstl,1806.0,8.0
1799,these,3.51,"nitric acid. When therefore, these facts are added to that of",rstl_1806_0007.txt,txt_rstl,1806.0,8.0
1799,these,3.51,derived: from the alburnum. These facts are therefore extremely favourable to,rstl_1807_0006.txt,txt_rstl,1807.0,8.0
1799,these,3.51,the horse produces tallow. These facts may be afterwards explained by,rstl_1807_0005.txt,txt_rstl,1807.0,8.0
1799,these,3.51,in the middle yessel. These facts seem fully to invalidate the,rstl_1807_0001.txt,txt_rstl,1807.0,8.0
1799,these,3.51,the opossum and kanguroo. These facts throw considerable light upon the,rstl_1808_0020.txt,txt_rstl,1808.0,8.0
1799,these,3.51,"the ammoniaco-magnesian phosphate. From these facts therefore, it cannot be doubted",rstl_1808_0016.txt,txt_rstl,1808.0,8.0
1799,these,3.51,"not proceed to apply these facts to support, or in- validate,",rstl_1808_0015.txt,txt_rstl,1808.0,8.0
1799,these,3.51,"the consi- deration of these facts are, That the hills and",rstl_1808_0015.txt,txt_rstl,1808.0,8.0
1799,these,3.51,"appears then, that in these facts there is the same evidence",rstl_1808_0001.txt,txt_rstl,1808.0,8.0
1799,some,3.14,"substances; but, as some remarkable facts were ascertained, I have now",rstl_1799_0019.txt,txt_rstl,1799.0,8.0
1799,some,3.14,"that subject; and, as some facts have come under my observation,",rstl_1801_0017.txt,txt_rstl,1801.0,8.0
1799,some,3.14,us with some very interesting facts on this. = subject. £,rstl_1802_0011.txt,txt_rstl,1802.0,8.0
1799,some,3.14,"present occasion, to state some facts and observations, in support of",rstl_1802_0001.txt,txt_rstl,1802.0,8.0
1799,some,3.14,"some curious and instruc- tive facts have been discovered, still more",rstl_1803_0005.txt,txt_rstl,1803.0,8.0
1799,some,3.14,but I have offered some facts to prove that it is,rstl_1805_0006.txt,txt_rstl,1805.0,8.0
1799,some,3.14,"investigation, tending to explain some facts and establish some analogies, which",rstl_1805_0005.txt,txt_rstl,1805.0,8.0
1799,some,3.14,afforded some curious and useful facts which would have ma- terially,rstl_1806_0022.txt,txt_rstl,1806.0,8.0
1799,some,3.14,similarity of structure. The above facts appear to throw some light,rstl_1807_0005.txt,txt_rstl,1807.0,8.0
1799,some,3.14,only intended to add some facts to those already laid before,rstl_1807_0005.txt,txt_rstl,1807.0,8.0
1799,some,3.14,"systems, we should find some facts that would throw light on",rstl_1808_0015.txt,txt_rstl,1808.0,8.0
1800,prove,5.56,as we have no positive facts that prove muriatic acid to,rstl_1802_0008.txt,txt_rstl,1802.0,9.0
1800,prove,5.56,but I have offered some facts to prove that it is,rstl_1805_0006.txt,txt_rstl,1805.0,9.0
1800,prove,5.56,to be in possession of facts to prove that both buds,rstl_1805_0006.txt,txt_rstl,1805.0,9.0
1800,prove,5.56,thence feel anxious to adduce facts to prove that the conclusions,rstl_1806_0016.txt,txt_rstl,1806.0,9.0
1800,prove,5.56,"of its own size. These facts prove that the teredo gigantea,",rstl_1806_0015.txt,txt_rstl,1806.0,9.0
1800,prove,5.56,unne- cessary ; all the facts prove that the fixed alkali,rstl_1807_0001.txt,txt_rstl,1807.0,9.0
1800,stated,5.53,; but as a few facts stated to corroborate an assertion.,rstl_1803_0012.txt,txt_rstl,1803.0,9.0
1800,stated,5.53,"been sufficiently proved, by the facts which haye been stated ;""",rstl_1804_0014.txt,txt_rstl,1804.0,9.0
1800,stated,5.53,"as! they went, and a-few facts are stated in my first",rstl_1805_0007.txt,txt_rstl,1805.0,9.0
1800,stated,5.53,substance of the alburnum. Several facts stated by HaLes seem favourable,rstl_1806_0016.txt,txt_rstl,1806.0,9.0
1800,stated,5.53,are not inconsistent with the facts stated by my great predecessors.,rstl_1806_0016.txt,txt_rstl,1806.0,9.0
1800,stated,5.53,"view, almost incompatible with the facts stated by HaLes and 3o2",rstl_1806_0016.txt,txt_rstl,1806.0,9.0
1800,stated,5.53,"electricity, and stated various new facts obtained in consequence of the",rstl_1808_0023.txt,txt_rstl,1808.0,9.0
1800,stated,5.53,substance z nor when the facts that haye been stated in,rstl_1808_0023.txt,txt_rstl,1808.0,9.0
1800,new,4.22,"intelligible; and that several new facts are 4.8 Dr. YouxG's Lecture,",rstl_1802_0004.txt,txt_rstl,1802.0,9.0
1800,new,4.22,opinion ; but the new facts immediately proved that another power,rstl_1807_0001.txt,txt_rstl,1807.0,9.0
1800,new,4.22,"electricity, and stated various new facts obtained in consequence of the",rstl_1808_0023.txt,txt_rstl,1808.0,9.0
1800,new,4.22,"of having concealed any new facts from the scientific world, which",rstl_1808_0023.txt,txt_rstl,1808.0,9.0
1800,new,4.22,en- lightened chemists. All new facts must be accompanied however by,rstl_1808_0001.txt,txt_rstl,1808.0,9.0
1800,many,3.9,"are as yet undiscovered. Many facts indicate, that time alone does",rstl_1804_0017.txt,txt_rstl,1804.0,9.0
1800,many,3.9,"at first sight. Many other facts might be added, in support",rstl_1804_0006.txt,txt_rstl,1804.0,9.0
1800,many,3.9,"by the many in- teresting facts that came under my observation,",rstl_1804_0006.txt,txt_rstl,1804.0,9.0
1800,many,3.9,"into benzoic acid. , Many facts appear more or less to",rstl_1805_0023.txt,txt_rstl,1805.0,9.0
1800,many,3.9,"its effects. There are many facts of this kind upon record,",rstl_1805_0014.txt,txt_rstl,1805.0,9.0
1800,many,3.9,"am in. possession of many facts to prove-that seedling trees, in",rstl_1805_0006.txt,txt_rstl,1805.0,9.0
1800,many,3.9,I could adduce many more facts in support of the preceding,rstl_1806_0006.txt,txt_rstl,1806.0,9.0
1800,many,3.9,many respects different. From the facts and observations which have been,rstl_1807_0005.txt,txt_rstl,1807.0,9.0
1800,many,3.9,paste- board; and to many facts which have been since observed,rstl_1807_0001.txt,txt_rstl,1807.0,9.0
1800,many,3.9,confirmed and strengthed by many facts and experiments. Thus the VoLratrc,rstl_1807_0001.txt,txt_rstl,1807.0,9.0
1800,many,3.9,Many applications of the general facts and principles to regard to,rstl_1807_0001.txt,txt_rstl,1807.0,9.0
1800,these,3.62,from the inflamed powder. These facts certainly render it more than,rstl_1800_0012.txt,txt_rstl,1800.0,9.0
1800,these,3.62,its parts; when such strong facts as these are corroborated by,rstl_1800_0017.txt,txt_rstl,1800.0,9.0
1800,these,3.62,"with nitrate of mercury. These facts induced me to suppose, that",rstl_1801_0022.txt,txt_rstl,1801.0,9.0
1800,these,3.62,"wood within the wound. These facts incontestibly prove, that the medullary",rstl_1803_0011.txt,txt_rstl,1803.0,9.0
1800,these,3.62,"vate individuals from ascertaining these facts by experiment ; and, as",rstl_1803_0005.txt,txt_rstl,1803.0,9.0
1800,these,3.62,to se- parate them. These facts are in: absolute contradiction to,rstl_1804_0013.txt,txt_rstl,1804.0,9.0
1800,these,3.62,"in the preceding instances. These facts appear to prove, that the",rstl_1804_0010.txt,txt_rstl,1804.0,9.0
1800,these,3.62,both parties; but upon these facts they reason differently. One side,rstl_1806_0004.txt,txt_rstl,1806.0,9.0
1800,these,3.62,"of its own size. These facts prove that the teredo gigantea,",rstl_1806_0015.txt,txt_rstl,1806.0,9.0
1800,these,3.62,of the prostate gland. These facts are mentioned in proof of,rstl_1806_0009.txt,txt_rstl,1806.0,9.0
1800,these,3.62,"nitric acid. When therefore, these facts are added to that of",rstl_1806_0007.txt,txt_rstl,1806.0,9.0
1800,these,3.62,derived: from the alburnum. These facts are therefore extremely favourable to,rstl_1807_0006.txt,txt_rstl,1807.0,9.0
1800,these,3.62,the horse produces tallow. These facts may be afterwards explained by,rstl_1807_0005.txt,txt_rstl,1807.0,9.0
1800,these,3.62,in the middle yessel. These facts seem fully to invalidate the,rstl_1807_0001.txt,txt_rstl,1807.0,9.0
1800,these,3.62,the opossum and kanguroo. These facts throw considerable light upon the,rstl_1808_0020.txt,txt_rstl,1808.0,9.0
1800,these,3.62,"the ammoniaco-magnesian phosphate. From these facts therefore, it cannot be doubted",rstl_1808_0016.txt,txt_rstl,1808.0,9.0
1800,these,3.62,"not proceed to apply these facts to support, or in- validate,",rstl_1808_0015.txt,txt_rstl,1808.0,9.0
1800,these,3.62,"the consi- deration of these facts are, That the hills and",rstl_1808_0015.txt,txt_rstl,1808.0,9.0
1800,these,3.62,"appears then, that in these facts there is the same evidence",rstl_1808_0001.txt,txt_rstl,1808.0,9.0
1800,these,3.62,on such occasions? If these facts and observations appear to the,rstl_1809_0024.txt,txt_rstl,1809.0,9.0
1800,these,3.62,* Page 98. + These facts and the other facts of,rstl_1809_0005.txt,txt_rstl,1809.0,9.0
1800,these,3.62,"These facts and the other facts of the same kind, explain",rstl_1809_0005.txt,txt_rstl,1809.0,9.0
1801,stated,5.36,; but as a few facts stated to corroborate an assertion.,rstl_1803_0012.txt,txt_rstl,1803.0,8.0
1801,stated,5.36,"been sufficiently proved, by the facts which haye been stated ;""",rstl_1804_0014.txt,txt_rstl,1804.0,8.0
1801,stated,5.36,"as! they went, and a-few facts are stated in my first",rstl_1805_0007.txt,txt_rstl,1805.0,8.0
1801,stated,5.36,substance of the alburnum. Several facts stated by HaLes seem favourable,rstl_1806_0016.txt,txt_rstl,1806.0,8.0
1801,stated,5.36,are not inconsistent with the facts stated by my great predecessors.,rstl_1806_0016.txt,txt_rstl,1806.0,8.0
1801,stated,5.36,"view, almost incompatible with the facts stated by HaLes and 3o2",rstl_1806_0016.txt,txt_rstl,1806.0,8.0
1801,stated,5.36,"electricity, and stated various new facts obtained in consequence of the",rstl_1808_0023.txt,txt_rstl,1808.0,8.0
1801,stated,5.36,substance z nor when the facts that haye been stated in,rstl_1808_0023.txt,txt_rstl,1808.0,8.0
1801,prove,5.33,as we have no positive facts that prove muriatic acid to,rstl_1802_0008.txt,txt_rstl,1802.0,8.0
1801,prove,5.33,but I have offered some facts to prove that it is,rstl_1805_0006.txt,txt_rstl,1805.0,8.0
1801,prove,5.33,to be in possession of facts to prove that both buds,rstl_1805_0006.txt,txt_rstl,1805.0,8.0
1801,prove,5.33,thence feel anxious to adduce facts to prove that the conclusions,rstl_1806_0016.txt,txt_rstl,1806.0,8.0
1801,prove,5.33,"of its own size. These facts prove that the teredo gigantea,",rstl_1806_0015.txt,txt_rstl,1806.0,8.0
1801,prove,5.33,unne- cessary ; all the facts prove that the fixed alkali,rstl_1807_0001.txt,txt_rstl,1807.0,8.0
1801,new,4.27,"intelligible; and that several new facts are 4.8 Dr. YouxG's Lecture,",rstl_1802_0004.txt,txt_rstl,1802.0,8.0
1801,new,4.27,opinion ; but the new facts immediately proved that another power,rstl_1807_0001.txt,txt_rstl,1807.0,8.0
1801,new,4.27,"electricity, and stated various new facts obtained in consequence of the",rstl_1808_0023.txt,txt_rstl,1808.0,8.0
1801,new,4.27,"of having concealed any new facts from the scientific world, which",rstl_1808_0023.txt,txt_rstl,1808.0,8.0
1801,new,4.27,en- lightened chemists. All new facts must be accompanied however by,rstl_1808_0001.txt,txt_rstl,1808.0,8.0
1801,many,3.77,"are as yet undiscovered. Many facts indicate, that time alone does",rstl_1804_0017.txt,txt_rstl,1804.0,8.0
1801,many,3.77,"at first sight. Many other facts might be added, in support",rstl_1804_0006.txt,txt_rstl,1804.0,8.0
1801,many,3.77,"by the many in- teresting facts that came under my observation,",rstl_1804_0006.txt,txt_rstl,1804.0,8.0
1801,many,3.77,"into benzoic acid. , Many facts appear more or less to",rstl_1805_0023.txt,txt_rstl,1805.0,8.0
1801,many,3.77,"its effects. There are many facts of this kind upon record,",rstl_1805_0014.txt,txt_rstl,1805.0,8.0
1801,many,3.77,"am in. possession of many facts to prove-that seedling trees, in",rstl_1805_0006.txt,txt_rstl,1805.0,8.0
1801,many,3.77,I could adduce many more facts in support of the preceding,rstl_1806_0006.txt,txt_rstl,1806.0,8.0
1801,many,3.77,many respects different. From the facts and observations which have been,rstl_1807_0005.txt,txt_rstl,1807.0,8.0
1801,many,3.77,paste- board; and to many facts which have been since observed,rstl_1807_0001.txt,txt_rstl,1807.0,8.0
1801,many,3.77,confirmed and strengthed by many facts and experiments. Thus the VoLratrc,rstl_1807_0001.txt,txt_rstl,1807.0,8.0
1801,many,3.77,Many applications of the general facts and principles to regard to,rstl_1807_0001.txt,txt_rstl,1807.0,8.0
1801,general,3.66,"bodies; and, considering the general facts which have been long observed,",rstl_1804_0017.txt,txt_rstl,1804.0,8.0
1801,general,3.66,"a general expression of the facts that have been detailed, relating",rstl_1807_0001.txt,txt_rstl,1807.0,8.0
1801,general,3.66,Many applications of the general facts and principles to regard to,rstl_1807_0001.txt,txt_rstl,1807.0,8.0
1801,general,3.66,"applied to them. The general facts of the combustion, and of",rstl_1808_0023.txt,txt_rstl,1808.0,8.0
1801,general,3.66,"state, however, that when general facts are men- tioned, they are",rstl_1808_0001.txt,txt_rstl,1808.0,8.0
1801,these,3.56,"with nitrate of mercury. These facts induced me to suppose, that",rstl_1801_0022.txt,txt_rstl,1801.0,8.0
1801,these,3.56,"wood within the wound. These facts incontestibly prove, that the medullary",rstl_1803_0011.txt,txt_rstl,1803.0,8.0
1801,these,3.56,"vate individuals from ascertaining these facts by experiment ; and, as",rstl_1803_0005.txt,txt_rstl,1803.0,8.0
1801,these,3.56,to se- parate them. These facts are in: absolute contradiction to,rstl_1804_0013.txt,txt_rstl,1804.0,8.0
1801,these,3.56,"in the preceding instances. These facts appear to prove, that the",rstl_1804_0010.txt,txt_rstl,1804.0,8.0
1801,these,3.56,both parties; but upon these facts they reason differently. One side,rstl_1806_0004.txt,txt_rstl,1806.0,8.0
1801,these,3.56,"of its own size. These facts prove that the teredo gigantea,",rstl_1806_0015.txt,txt_rstl,1806.0,8.0
1801,these,3.56,of the prostate gland. These facts are mentioned in proof of,rstl_1806_0009.txt,txt_rstl,1806.0,8.0
1801,these,3.56,"nitric acid. When therefore, these facts are added to that of",rstl_1806_0007.txt,txt_rstl,1806.0,8.0
1801,these,3.56,derived: from the alburnum. These facts are therefore extremely favourable to,rstl_1807_0006.txt,txt_rstl,1807.0,8.0
1801,these,3.56,the horse produces tallow. These facts may be afterwards explained by,rstl_1807_0005.txt,txt_rstl,1807.0,8.0
1801,these,3.56,in the middle yessel. These facts seem fully to invalidate the,rstl_1807_0001.txt,txt_rstl,1807.0,8.0
1801,these,3.56,the opossum and kanguroo. These facts throw considerable light upon the,rstl_1808_0020.txt,txt_rstl,1808.0,8.0
1801,these,3.56,"the ammoniaco-magnesian phosphate. From these facts therefore, it cannot be doubted",rstl_1808_0016.txt,txt_rstl,1808.0,8.0
1801,these,3.56,"not proceed to apply these facts to support, or in- validate,",rstl_1808_0015.txt,txt_rstl,1808.0,8.0
1801,these,3.56,"the consi- deration of these facts are, That the hills and",rstl_1808_0015.txt,txt_rstl,1808.0,8.0
1801,these,3.56,"appears then, that in these facts there is the same evidence",rstl_1808_0001.txt,txt_rstl,1808.0,8.0
1801,these,3.56,on such occasions? If these facts and observations appear to the,rstl_1809_0024.txt,txt_rstl,1809.0,8.0
1801,these,3.56,* Page 98. + These facts and the other facts of,rstl_1809_0005.txt,txt_rstl,1809.0,8.0
1801,these,3.56,"These facts and the other facts of the same kind, explain",rstl_1809_0005.txt,txt_rstl,1809.0,8.0
1801,these,3.56,"critical. discharge... Perhaps, if these facts had been observed and considered,",rstl_1810_0018.txt,txt_rstl,1810.0,8.0
1801,these,3.56,"other rings are dark, these facts often shine brightly, upon Luminous",rstl_1810_0017.txt,txt_rstl,1810.0,8.0
1801,these,3.56,"ammonia. His arguments and his facts upon these points, appear to",rstl_1810_0004.txt,txt_rstl,1810.0,8.0
1801,number,3.54,"well with a number of facts that have been related, it",rstl_1807_0010.txt,txt_rstl,1807.0,8.0
1801,number,3.54,"mentioned a sufficient number of facts to-point out the animals, in",rstl_1809_0011.txt,txt_rstl,1809.0,8.0
1801,number,3.54,obtain a sufficient number of facts relating to the me- -,rstl_1809_0008.txt,txt_rstl,1809.0,8.0
1802,stated,5.36,; and I believe the facts I have stated to be,rstl_1811_0013.txt,txt_rstl,1811.0,8.0
1802,prove,5.3,as we have no positive facts that prove muriatic acid to,rstl_1802_0008.txt,txt_rstl,1802.0,8.0
1802,prove,5.3,but I have offered some facts to prove that it is,rstl_1805_0006.txt,txt_rstl,1805.0,8.0
1802,prove,5.3,to be in possession of facts to prove that both buds,rstl_1805_0006.txt,txt_rstl,1805.0,8.0
1802,prove,5.3,thence feel anxious to adduce facts to prove that the conclusions,rstl_1806_0016.txt,txt_rstl,1806.0,8.0
1802,prove,5.3,"of its own size. These facts prove that the teredo gigantea,",rstl_1806_0015.txt,txt_rstl,1806.0,8.0
1802,prove,5.3,unne- cessary ; all the facts prove that the fixed alkali,rstl_1807_0001.txt,txt_rstl,1807.0,8.0
1802,prove,5.3,tration of the nebulous matter? Facts are not wanting to prove,rstl_1811_0018.txt,txt_rstl,1811.0,8.0
1802,new,4.32,"intelligible; and that several new facts are 4.8 Dr. YouxG's Lecture,",rstl_1802_0004.txt,txt_rstl,1802.0,8.0
1802,new,4.32,opinion ; but the new facts immediately proved that another power,rstl_1807_0001.txt,txt_rstl,1807.0,8.0
1802,new,4.32,"electricity, and stated various new facts obtained in consequence of the",rstl_1808_0023.txt,txt_rstl,1808.0,8.0
1802,new,4.32,"of having concealed any new facts from the scientific world, which",rstl_1808_0023.txt,txt_rstl,1808.0,8.0
1802,new,4.32,en- lightened chemists. All new facts must be accompanied however by,rstl_1808_0001.txt,txt_rstl,1808.0,8.0
1802,new,4.32,"new objects of research, additional facts cannot be wholly devoid of",rstl_1811_0001.txt,txt_rstl,1811.0,8.0
1802,new,4.32,ymuriatic gas ; the new facts that water consists of 1,rstl_1811_0001.txt,txt_rstl,1811.0,8.0
